date	ouv	haut	bas	clot	vol	devise	
25/06/2024 03:58	0.931	0.932	0.931	0.932	0	EUR	
25/06/2024 04:00	0.932	0.932	0.931	0.932	0	EUR	
25/06/2024 04:02	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 04:04	0.932	0.932	0.931	0.932	0	EUR	
25/06/2024 04:06	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:08	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:10	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:12	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:14	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 04:16	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:18	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:20	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 04:22	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:24	0.932	0.932	0.931	0.932	0	EUR	
25/06/2024 04:26	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:28	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:30	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:32	0.931	0.932	0.931	0.932	0	EUR	
25/06/2024 04:34	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:36	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:38	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:40	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:42	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:44	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 04:46	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 04:48	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:50	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 04:52	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 04:54	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:56	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 04:58	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:00	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:02	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:04	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:06	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:08	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:10	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:12	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:14	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:16	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:18	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:20	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:22	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:24	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:26	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:28	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:30	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:32	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 05:34	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 05:36	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 05:38	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:40	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:42	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 05:44	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:46	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 05:48	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:50	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:52	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:54	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:56	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 05:58	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:00	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:02	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:04	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:06	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:08	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:10	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:12	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:14	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:16	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:18	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:20	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:22	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:24	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:26	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:28	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:30	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:32	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:34	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:36	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:38	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:40	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:42	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:44	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:46	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:48	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:50	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:52	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:54	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:56	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 06:58	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:00	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:02	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:04	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:06	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:08	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:10	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:12	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:14	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:16	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:18	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:20	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:22	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:24	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:26	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:28	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:30	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:32	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:34	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:36	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:38	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:40	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:42	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:44	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:46	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:48	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:50	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:52	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:54	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:56	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 07:58	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:00	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:02	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:04	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:06	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:08	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:10	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:12	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:14	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:16	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 08:18	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:20	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:22	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 08:24	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:26	0.931	0.932	0.931	0.932	0	EUR	
25/06/2024 08:28	0.931	0.932	0.931	0.932	0	EUR	
25/06/2024 08:30	0.931	0.932	0.931	0.932	0	EUR	
25/06/2024 08:32	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 08:34	0.932	0.932	0.931	0.932	0	EUR	
25/06/2024 08:36	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 08:38	0.932	0.932	0.931	0.932	0	EUR	
25/06/2024 08:40	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 08:42	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 08:44	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 08:46	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:48	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:50	0.931	0.931	0.931	0.931	0	EUR	
25/06/2024 08:52	0.931	0.932	0.931	0.931	0	EUR	
25/06/2024 08:54	0.931	0.932	0.931	0.932	0	EUR	
25/06/2024 08:56	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 08:58	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:00	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:02	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:04	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:06	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:08	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:10	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:12	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:14	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:16	0.932	0.933	0.932	0.933	0	EUR	
25/06/2024 09:18	0.933	0.933	0.932	0.932	0	EUR	
25/06/2024 09:20	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:22	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:24	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:26	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:28	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:30	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:32	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:34	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:36	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:38	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:40	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:42	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:44	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:46	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:48	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:50	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:52	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:54	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:56	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 09:58	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:00	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:02	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:04	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:06	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:08	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:10	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:12	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:14	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:16	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:18	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:20	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:22	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:24	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:26	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:28	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:30	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:32	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:34	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:36	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:38	0.932	0.932	0.931	0.932	0	EUR	
25/06/2024 10:40	0.932	0.932	0.931	0.932	0	EUR	
25/06/2024 10:42	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:44	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:46	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:48	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:50	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:52	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:54	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:56	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 10:58	0.932	0.932	0.931	0.931	0	EUR	
25/06/2024 11:00	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:02	0.931	0.932	0.931	0.932	0	EUR	
25/06/2024 11:04	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:06	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:08	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:10	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:12	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:14	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:16	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:18	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:20	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:22	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:24	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:26	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:28	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:30	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:32	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:34	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:36	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:38	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:40	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:42	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:44	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:46	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:48	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:50	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:52	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:54	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:56	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 11:58	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:00	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:02	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:04	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:06	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:08	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:10	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:12	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:14	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:16	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:18	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:20	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:22	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:24	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:26	0.932	0.932	0.932	0.932	0	EUR	
